Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,Yes,Travel_Frequently,234,Research & Development,9,Master,Life Sciences,1,1807,Highly Satisfied,Male,93,Involved,2,Laboratory Technician,Low,Married,5346,6208,4,Y,No,17,Satisfied,Satisfied,80,1,11,3,Mid,7,1,0,7
37,Yes,Travel_Rarely,370,Research & Development,10,Master,Medical,1,1809,Highly Satisfied,Male,58,Involved,2,Manufacturing Director,Low,Single,4213,4992,1,Y,No,15,Satisfied,Medium,80,0,10,4,Low,10,3,0,8
39,No,Travel_Frequently,766,Sales,20,Bachelor,Life Sciences,1,1812,Satisfied,Male,83,Involved,2,Sales Executive,Highly-Satisfied,Divorced,4127,19188,2,Y,No,18,Satisfied,Highly-Satisfied,80,1,7,6,Good,2,1,2,2
43,No,Non-Travel,343,Research & Development,9,Bachelor,Life Sciences,1,1813,Low,Male,52,Involved,1,Research Scientist,Satisfied,Single,2438,24978,4,Y,No,13,Satisfied,Satisfied,80,0,7,2,Mid,3,2,1,2
41,No,Travel_Rarely,447,Research & Development,5,Bachelor,Life Sciences,1,1814,Medium,Male,85,Highly-Involved,2,Healthcare Representative,Mid,Single,6870,15530,3,Y,No,12,Satisfied,Low,80,0,11,3,Low,3,2,1,2
41,No,Travel_Rarely,796,Sales,4,Below College,Marketing,1,1815,Satisfied,Female,81,Involved,3,Sales Executive,Satisfied,Divorced,10447,26458,0,Y,Yes,13,Satisfied,Highly-Satisfied,80,1,23,3,Very-Good,22,14,13,5
30,No,Travel_Rarely,1092,Research & Development,10,Bachelor,Medical,1,1816,Low,Female,64,Involved,3,Manufacturing Director,Satisfied,Single,9667,2739,9,Y,No,14,Satisfied,Medium,80,0,9,3,Good,7,7,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,College,Medical,1,1818,Highly Satisfied,Female,69,Involved,1,Human Resources,Mid,Married,2148,6889,0,Y,Yes,11,Satisfied,Satisfied,80,0,6,3,Good,5,1,1,4
46,Yes,Travel_Rarely,261,Research & Development,21,College,Medical,1,1821,Highly Satisfied,Female,66,Involved,2,Healthcare Representative,Mid,Married,8926,10842,4,Y,No,22,Highly-Satisfied,Highly-Satisfied,80,1,13,2,Very-Good,9,7,3,7
40,No,Travel_Rarely,1194,Research & Development,1,Bachelor,Life Sciences,1,1822,Satisfied,Female,52,Involved,2,Healthcare Representative,Highly-Satisfied,Divorced,6513,9060,4,Y,No,17,Satisfied,Highly-Satisfied,80,1,12,3,Good,5,3,0,3
34,No,Travel_Rarely,810,Sales,8,College,Technical Degree,1,1823,Medium,Male,92,Highly-Involved,2,Sales Executive,Satisfied,Married,6799,22128,1,Y,No,21,Highly-Satisfied,Satisfied,80,2,10,5,Good,10,8,4,8
58,No,Non-Travel,350,Sales,2,Bachelor,Medical,1,1824,Medium,Male,52,Involved,4,Manager,Mid,Divorced,16291,22577,4,Y,No,22,Highly-Satisfied,Highly-Satisfied,80,1,37,0,Mid,16,9,14,14
35,No,Travel_Rarely,185,Research & Development,23,Master,Medical,1,1826,Medium,Male,91,Low,1,Laboratory Technician,Satisfied,Married,2705,9696,0,Y,No,16,Satisfied,Medium,80,1,6,2,Very-Good,5,4,0,3
47,No,Travel_Rarely,1001,Research & Development,4,Bachelor,Life Sciences,1,1827,Satisfied,Female,92,Medium,3,Manufacturing Director,Mid,Divorced,10333,19271,8,Y,Yes,12,Satisfied,Satisfied,80,1,28,4,Good,22,11,14,10
40,No,Travel_Rarely,750,Research & Development,12,Bachelor,Life Sciences,1,1829,Medium,Female,47,Involved,2,Healthcare Representative,Low,Divorced,4448,10748,2,Y,No,12,Satisfied,Medium,80,1,15,3,Good,7,4,7,7
54,No,Travel_Rarely,431,Research & Development,7,Master,Medical,1,1830,Highly Satisfied,Female,68,Involved,2,Research Scientist,Highly-Satisfied,Married,6854,15696,4,Y,No,15,Satisfied,Medium,80,1,14,2,Mid,7,1,1,7
31,No,Travel_Frequently,1125,Sales,7,Master,Marketing,1,1833,Low,Female,68,Involved,3,Sales Executive,Low,Married,9637,8277,2,Y,No,14,Satisfied,Highly-Satisfied,80,2,9,3,Good,3,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,Bachelor,Medical,1,1834,Satisfied,Female,67,Involved,1,Research Scientist,Low,Married,3591,12719,1,Y,No,25,Highly-Satisfied,Satisfied,80,1,3,3,Good,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,Master,Marketing,1,1835,Medium,Female,77,Low,2,Sales Representative,Highly-Satisfied,Married,5405,4244,2,Y,Yes,20,Highly-Satisfied,Low,80,2,20,4,Mid,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,Bachelor,Medical,1,1836,Satisfied,Male,46,Involved,2,Sales Executive,Highly-Satisfied,Single,4684,9125,1,Y,No,13,Satisfied,Low,80,0,5,4,Good,5,3,1,2
58,No,Travel_Frequently,1216,Research & Development,15,Master,Life Sciences,1,1837,Low,Male,87,Involved,4,Research Director,Satisfied,Married,15787,21624,2,Y,Yes,14,Satisfied,Medium,80,0,23,3,Good,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,Bachelor,Medical,1,1839,Medium,Female,33,Involved,1,Research Scientist,Satisfied,Single,1514,8018,1,Y,No,16,Satisfied,Satisfied,80,0,0,4,Low,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,Doctor,Human Resources,1,1842,Highly Satisfied,Male,89,Highly-Involved,1,Human Resources,Low,Married,2956,21495,0,Y,No,17,Satisfied,Satisfied,80,0,2,4,Good,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,Bachelor,Human Resources,1,1844,Low,Male,56,Medium,1,Human Resources,Low,Divorced,2335,3157,4,Y,Yes,15,Satisfied,Highly-Satisfied,80,3,4,3,Good,2,2,2,0
45,No,Non-Travel,589,Sales,2,Master,Life Sciences,1,1845,Satisfied,Female,67,Involved,2,Sales Executive,Satisfied,Married,5154,19665,4,Y,No,22,Highly-Satisfied,Medium,80,2,10,3,Very-Good,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,Master,Other,1,1847,Highly Satisfied,Female,73,Involved,2,Research Scientist,Mid,Married,6962,19573,4,Y,Yes,22,Highly-Satisfied,Highly-Satisfied,80,1,15,2,Good,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,Master,Life Sciences,1,1849,Low,Male,92,Involved,2,Sales Executive,Highly-Satisfied,Married,5675,19246,1,Y,No,20,Highly-Satisfied,Satisfied,80,1,7,5,Good,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,College,Life Sciences,1,1850,Highly Satisfied,Female,53,Involved,1,Laboratory Technician,Highly-Satisfied,Single,2379,19826,0,Y,Yes,14,Satisfied,Satisfied,80,0,6,3,Mid,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,Below College,Medical,1,1852,Highly Satisfied,Male,40,Involved,1,Laboratory Technician,Highly-Satisfied,Married,3812,7003,1,Y,No,13,Satisfied,Medium,80,0,11,3,Very-Good,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,Master,Marketing,1,1853,Highly Satisfied,Male,79,Involved,2,Sales Executive,Highly-Satisfied,Single,4648,26075,8,Y,No,13,Satisfied,Satisfied,80,0,4,2,Very-Good,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,Master,Technical Degree,1,1854,Satisfied,Male,38,Involved,1,Research Scientist,Satisfied,Married,2936,6161,3,Y,No,22,Highly-Satisfied,Medium,80,2,10,1,Mid,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,Master,Life Sciences,1,1856,Medium,Female,64,Involved,1,Laboratory Technician,Satisfied,Single,2105,5411,4,Y,No,12,Satisfied,Satisfied,80,0,7,2,Good,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,College,Life Sciences,1,1857,Highly Satisfied,Male,82,Involved,3,Manufacturing Director,Highly-Satisfied,Divorced,8578,19989,3,Y,No,14,Satisfied,Satisfied,80,1,12,4,Mid,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,College,Life Sciences,1,1858,Satisfied,Male,43,Involved,1,Human Resources,Highly-Satisfied,Divorced,2706,10494,1,Y,No,15,Satisfied,Medium,80,1,3,2,Good,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,Below College,Life Sciences,1,1859,Highly Satisfied,Male,93,Low,2,Healthcare Representative,Satisfied,Divorced,6384,21143,8,Y,No,17,Satisfied,Highly-Satisfied,80,2,11,3,Good,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,Bachelor,Life Sciences,1,1860,Highly Satisfied,Male,81,Involved,1,Laboratory Technician,Satisfied,Single,3968,13624,4,Y,No,13,Satisfied,Highly-Satisfied,80,0,8,3,Good,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,Master,Marketing,1,1862,Satisfied,Male,82,Medium,2,Sales Executive,Mid,Single,9907,26186,7,Y,Yes,12,Satisfied,Satisfied,80,0,7,3,Mid,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,1,1863,Low,Female,45,Highly-Involved,4,Sales Executive,Low,Divorced,13225,7739,2,Y,No,12,Satisfied,Highly-Satisfied,80,1,25,5,Good,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,Below College,Medical,1,1864,Medium,Female,36,Medium,2,Sales Representative,Satisfied,Married,3540,7018,1,Y,No,21,Highly-Satisfied,Highly-Satisfied,80,1,9,5,Good,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,Below College,Medical,1,1865,Highly Satisfied,Male,87,Medium,1,Human Resources,Mid,Married,2804,15434,1,Y,No,11,Satisfied,Highly-Satisfied,80,0,1,3,Good,1,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,Bachelor,Medical,1,1866,Low,Female,81,Medium,5,Manager,Satisfied,Married,19392,22539,7,Y,No,13,Satisfied,Highly-Satisfied,80,0,21,2,Good,16,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,1,1867,Highly Satisfied,Male,91,Medium,5,Research Director,Mid,Married,19665,13583,4,Y,No,12,Satisfied,Highly-Satisfied,80,0,29,3,Good,22,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,College,Life Sciences,1,1868,Highly Satisfied,Male,73,Medium,1,Research Scientist,Highly-Satisfied,Single,2439,14753,1,Y,Yes,24,Highly-Satisfied,Medium,80,0,1,3,Mid,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,1,1869,Satisfied,Female,64,Involved,3,Sales Executive,Mid,Married,7314,14011,5,Y,No,21,Highly-Satisfied,Satisfied,80,3,14,2,Good,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,Bachelor,Life Sciences,1,1870,Highly Satisfied,Female,77,Medium,1,Research Scientist,Low,Married,4774,23844,0,Y,No,19,Satisfied,Highly-Satisfied,80,1,8,2,Mid,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,Master,Other,1,1871,Highly Satisfied,Male,41,Involved,2,Research Scientist,Highly-Satisfied,Divorced,3902,5141,8,Y,No,14,Satisfied,Medium,80,3,7,2,Good,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,1,1873,Medium,Male,98,Medium,1,Research Scientist,Highly-Satisfied,Married,2662,7975,8,Y,No,20,Highly-Satisfied,Medium,80,1,19,2,Very-Good,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,Bachelor,Medical,1,1875,Medium,Female,78,Involved,1,Sales Representative,Mid,Married,2856,3692,1,Y,No,19,Satisfied,Highly-Satisfied,80,1,1,3,Good,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,Bachelor,Medical,1,1876,Medium,Male,89,Involved,1,Sales Representative,Highly-Satisfied,Single,1081,16019,1,Y,No,13,Satisfied,Satisfied,80,0,1,3,Mid,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,Below College,Life Sciences,1,1878,Highly Satisfied,Male,75,Involved,1,Research Scientist,Mid,Single,2472,26092,1,Y,Yes,23,Highly-Satisfied,Low,80,0,1,2,Good,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,Master,Technical Degree,1,1880,Medium,Female,63,Medium,2,Sales Executive,Satisfied,Married,5673,6060,1,Y,Yes,13,Satisfied,Low,80,1,10,4,Good,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,Bachelor,Life Sciences,1,1881,Medium,Male,89,Involved,2,Laboratory Technician,Satisfied,Divorced,4197,18624,1,Y,No,11,Satisfied,Low,80,1,10,2,Good,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,Bachelor,Life Sciences,1,1882,Satisfied,Male,64,Involved,3,Sales Executive,Highly-Satisfied,Married,9713,24444,2,Y,Yes,13,Satisfied,Highly-Satisfied,80,3,9,3,Good,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,1,1883,Highly Satisfied,Male,59,Involved,1,Laboratory Technician,Low,Single,2062,19384,3,Y,No,14,Satisfied,Medium,80,0,11,2,Good,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,Master,Medical,1,1885,Highly Satisfied,Male,78,Involved,2,Research Scientist,Low,Married,4284,13588,5,Y,Yes,22,Highly-Satisfied,Satisfied,80,1,16,2,Good,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,College,Other,1,1886,Highly Satisfied,Female,44,Medium,2,Manufacturing Director,Mid,Married,4788,25388,0,Y,Yes,11,Satisfied,Highly-Satisfied,80,0,4,2,Good,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,College,Life Sciences,1,1888,Medium,Female,93,Medium,2,Manufacturing Director,Highly-Satisfied,Married,5906,23888,0,Y,No,13,Satisfied,Highly-Satisfied,80,2,10,2,Mid,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,Below College,Human Resources,1,1890,Medium,Male,94,Medium,2,Human Resources,Highly-Satisfied,Single,3886,4223,1,Y,No,21,Highly-Satisfied,Highly-Satisfied,80,0,10,2,Mid,10,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,Master,Life Sciences,1,1892,Low,Male,98,Involved,4,Manager,Low,Divorced,16823,18991,2,Y,No,11,Satisfied,Low,80,1,22,3,Good,19,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,College,Life Sciences,1,1893,Medium,Female,90,Medium,1,Research Scientist,Satisfied,Married,2933,14908,1,Y,Yes,13,Satisfied,Satisfied,80,1,1,3,Mid,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,College,Medical,1,1898,Low,Female,89,Highly-Involved,2,Sales Executive,Satisfied,Single,6500,26997,0,Y,No,14,Satisfied,Medium,80,0,9,5,Mid,8,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,1,1900,Highly Satisfied,Female,58,Involved,4,Manager,Highly-Satisfied,Divorced,17174,2437,3,Y,No,11,Satisfied,Medium,80,1,24,3,Good,22,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,Master,Life Sciences,1,1903,Medium,Male,78,Highly-Involved,2,Healthcare Representative,Low,Married,5033,9364,2,Y,No,15,Satisfied,Highly-Satisfied,80,1,10,5,Good,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,Master,Technical Degree,1,1905,Highly Satisfied,Male,85,Low,1,Research Scientist,Low,Married,2307,14460,1,Y,Yes,23,Highly-Satisfied,Medium,80,1,5,2,Good,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,College,Life Sciences,1,1907,Low,Male,97,Involved,1,Laboratory Technician,Highly-Satisfied,Single,2587,10261,1,Y,No,16,Satisfied,Highly-Satisfied,80,0,5,3,Good,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,College,Marketing,1,1908,Satisfied,Male,33,Medium,2,Sales Executive,Mid,Married,5507,16822,2,Y,No,16,Satisfied,Satisfied,80,2,12,1,Low,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,Bachelor,Marketing,1,1909,Satisfied,Female,54,Involved,2,Sales Executive,Mid,Married,4393,26841,5,Y,No,21,Highly-Satisfied,Satisfied,80,1,14,3,Good,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,Bachelor,Medical,1,1911,Satisfied,Male,83,Involved,3,Research Director,Low,Married,13348,14842,9,Y,No,13,Satisfied,Medium,80,1,18,3,Very-Good,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,College,Medical,1,1912,Satisfied,Female,86,Involved,2,Sales Executive,Highly-Satisfied,Divorced,6583,20115,2,Y,Yes,11,Satisfied,Highly-Satisfied,80,1,8,2,Good,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,Below College,Medical,1,1915,Highly Satisfied,Female,75,Medium,2,Sales Executive,Highly-Satisfied,Married,8103,16495,3,Y,Yes,12,Satisfied,Satisfied,80,0,9,3,Mid,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,Bachelor,Medical,1,1916,Low,Female,62,Highly-Involved,1,Laboratory Technician,Satisfied,Divorced,3978,16031,8,Y,No,12,Satisfied,Medium,80,1,4,0,Mid,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,Bachelor,Other,1,1918,Satisfied,Male,61,Highly-Involved,1,Laboratory Technician,Highly-Satisfied,Married,2544,7102,0,Y,No,18,Satisfied,Low,80,1,8,3,Good,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,Master,Medical,1,1922,Medium,Male,44,Involved,2,Healthcare Representative,Satisfied,Single,5399,14511,4,Y,No,12,Satisfied,Satisfied,80,0,12,3,Good,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,Master,Marketing,1,1924,Medium,Male,43,Involved,2,Sales Executive,Satisfied,Single,5487,10410,1,Y,No,14,Satisfied,Medium,80,0,10,2,Mid,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,College,Life Sciences,1,1927,Satisfied,Male,42,Medium,2,Sales Executive,Highly-Satisfied,Married,6834,19255,1,Y,Yes,12,Satisfied,Satisfied,80,1,7,2,Good,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,Bachelor,Technical Degree,1,1928,Satisfied,Male,45,Highly-Involved,1,Sales Representative,Low,Single,1091,10642,1,Y,No,17,Satisfied,Highly-Satisfied,80,0,1,3,Good,1,0,0,0
39,No,Non-Travel,1251,Sales,21,Master,Life Sciences,1,1929,Low,Female,32,Low,2,Sales Executive,Satisfied,Married,5736,3987,6,Y,No,19,Satisfied,Satisfied,80,1,10,1,Good,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,Master,Technical Degree,1,1931,Medium,Male,41,Involved,1,Research Scientist,Mid,Married,2226,6073,1,Y,No,11,Satisfied,Satisfied,80,1,6,3,Mid,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,Master,Other,1,1932,Satisfied,Male,86,Medium,2,Research Scientist,Highly-Satisfied,Married,5747,26496,1,Y,Yes,15,Satisfied,Medium,80,0,16,3,Good,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,College,Marketing,1,1933,Highly Satisfied,Female,84,Involved,2,Sales Executive,Satisfied,Single,9854,23352,3,Y,Yes,11,Satisfied,Highly-Satisfied,80,0,6,0,Good,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,Master,Technical Degree,1,1934,Satisfied,Male,64,Involved,2,Research Scientist,Mid,Married,5467,2125,8,Y,No,18,Satisfied,Satisfied,80,1,16,4,Very-Good,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,Doctor,Marketing,1,1935,Highly Satisfied,Female,89,Medium,2,Sales Executive,Low,Married,5380,20328,4,Y,No,16,Satisfied,Satisfied,80,1,6,3,Good,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,College,Medical,1,1936,Low,Male,87,Involved,2,Manufacturing Director,Low,Married,5151,12315,1,Y,No,25,Highly-Satisfied,Highly-Satisfied,80,1,10,3,Good,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,Bachelor,Medical,1,1937,Highly Satisfied,Female,58,Medium,2,Research Scientist,Mid,Divorced,2133,18115,1,Y,Yes,16,Satisfied,Satisfied,80,1,20,3,Good,20,11,0,7
58,No,Travel_Rarely,605,Sales,21,Bachelor,Life Sciences,1,1938,Highly Satisfied,Female,72,Involved,4,Manager,Highly-Satisfied,Married,17875,11761,4,Y,Yes,13,Satisfied,Satisfied,80,1,29,2,Mid,1,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,College,Life Sciences,1,1939,Low,Female,47,Highly-Involved,1,Research Scientist,Satisfied,Single,2432,15318,3,Y,Yes,14,Satisfied,Low,80,0,8,2,Good,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,College,Life Sciences,1,1940,Medium,Male,71,Involved,1,Research Scientist,Highly-Satisfied,Divorced,4771,14293,2,Y,No,19,Satisfied,Highly-Satisfied,80,2,10,0,Very-Good,5,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,Below College,Life Sciences,1,1941,Medium,Male,42,Involved,5,Research Director,Highly-Satisfied,Married,19161,13738,3,Y,No,15,Satisfied,Highly-Satisfied,80,0,28,3,Good,5,4,4,3
42,No,Travel_Rarely,419,Sales,12,Master,Marketing,1,1943,Medium,Male,77,Involved,2,Sales Executive,Highly-Satisfied,Divorced,5087,2900,3,Y,Yes,12,Satisfied,Satisfied,80,2,14,4,Good,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,Bachelor,Human Resources,1,1944,Low,Female,58,Medium,1,Human Resources,Mid,Married,2863,19555,1,Y,No,12,Satisfied,Low,80,0,1,2,Good,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,Master,Medical,1,1945,Medium,Male,71,Involved,2,Sales Executive,Low,Married,5561,15975,0,Y,No,16,Satisfied,Highly-Satisfied,80,1,6,2,Low,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,Bachelor,Medical,1,1947,Satisfied,Male,49,Involved,1,Research Scientist,Satisfied,Single,2144,2122,1,Y,No,14,Satisfied,Satisfied,80,0,5,3,Mid,5,3,1,4
31,No,Non-Travel,976,Research & Development,3,College,Medical,1,1948,Satisfied,Male,48,Involved,1,Research Scientist,Low,Divorced,3065,3995,1,Y,Yes,13,Satisfied,Highly-Satisfied,80,1,4,3,Very-Good,4,2,2,3
36,No,Non-Travel,1351,Research & Development,9,Master,Life Sciences,1,1949,Low,Male,66,Highly-Involved,1,Laboratory Technician,Mid,Married,2810,9238,1,Y,No,22,Highly-Satisfied,Medium,80,0,5,3,Good,5,4,0,2
34,No,Travel_Rarely,937,Sales,1,Bachelor,Marketing,1,1950,Low,Male,32,Involved,3,Sales Executive,Highly-Satisfied,Single,9888,6770,1,Y,No,21,Highly-Satisfied,Low,80,0,14,3,Mid,14,8,2,1
34,No,Travel_Rarely,1239,Sales,13,Master,Medical,1,1951,Highly Satisfied,Male,39,Involved,3,Sales Executive,Satisfied,Divorced,8628,22914,1,Y,No,18,Satisfied,Satisfied,80,1,9,2,Mid,8,7,1,1
26,No,Travel_Rarely,157,Research & Development,1,Bachelor,Medical,1,1952,Satisfied,Male,95,Involved,1,Laboratory Technician,Low,Single,2867,20006,0,Y,No,13,Satisfied,Highly-Satisfied,80,0,8,6,Mid,7,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,Bachelor,Life Sciences,1,1954,Low,Male,89,Involved,2,Healthcare Representative,Low,Married,5373,6225,0,Y,No,12,Satisfied,Low,80,1,6,5,Mid,5,3,0,2
32,No,Non-Travel,1146,Research & Development,15,Master,Medical,1,1955,Satisfied,Female,34,Involved,2,Healthcare Representative,Highly-Satisfied,Divorced,6667,16542,5,Y,No,18,Satisfied,Medium,80,1,9,6,Good,5,1,1,2
31,No,Travel_Frequently,1125,Research & Development,1,Bachelor,Life Sciences,1,1956,Highly Satisfied,Male,48,Low,2,Research Scientist,Low,Married,5003,5771,1,Y,No,21,Highly-Satisfied,Medium,80,0,10,6,Good,10,8,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,Bachelor,Technical Degree,1,1960,Satisfied,Male,32,Medium,1,Laboratory Technician,Highly-Satisfied,Divorced,2367,18779,5,Y,No,12,Satisfied,Low,80,1,6,2,Mid,4,1,0,3
38,No,Travel_Rarely,1404,Sales,1,Bachelor,Life Sciences,1,1961,Low,Male,59,Medium,1,Sales Representative,Low,Single,2858,11473,4,Y,No,14,Satisfied,Low,80,0,20,3,Mid,1,0,0,0
35,No,Travel_Rarely,1224,Sales,7,Master,Life Sciences,1,1962,Satisfied,Female,55,Involved,2,Sales Executive,Highly-Satisfied,Married,5204,13586,1,Y,Yes,11,Satisfied,Highly-Satisfied,80,0,10,2,Good,10,8,0,9
27,No,Travel_Rarely,954,Sales,9,Bachelor,Marketing,1,1965,Highly Satisfied,Male,44,Involved,2,Sales Executive,Highly-Satisfied,Single,4105,5099,1,Y,No,14,Satisfied,Low,80,0,7,5,Good,7,7,0,7
32,No,Travel_Rarely,1373,Research & Development,5,Master,Life Sciences,1,1966,Highly Satisfied,Male,56,Medium,2,Manufacturing Director,Highly-Satisfied,Single,9679,10138,8,Y,No,24,Highly-Satisfied,Medium,80,0,8,1,Good,1,0,0,0
31,Yes,Travel_Frequently,754,Sales,26,Master,Marketing,1,1967,Low,Male,63,Involved,2,Sales Executive,Highly-Satisfied,Married,5617,21075,1,Y,Yes,11,Satisfied,Satisfied,80,0,10,4,Good,10,7,0,8
